participant ID,stimulus,mental complexity,distraction,pressed key,correct key,correct key pressed,reaction time in ms,timestamp
1,▼,attentive,True,up,down,False,799,2017-05-24 22:10:20
1,▼,attentive,True,up,down,False,549,2017-05-24 22:10:21
1,▼,attentive,True,up,down,False,830,2017-05-24 22:10:21
1,▲,attentive,True,up,up,True,53,2017-05-24 22:10:22
1,▲,attentive,True,up,up,True,305,2017-05-24 22:10:22
1,▲,attentive,True,up,up,True,30,2017-05-24 22:10:22
1,▲,attentive,True,up,up,True,245,2017-05-24 22:10:23
1,▲,attentive,True,up,up,True,196,2017-05-24 22:10:23
1,▼,attentive,True,up,down,False,110,2017-05-24 22:10:23
1,▲,attentive,True,up,up,True,90,2017-05-24 22:10:23
1,▼,attentive,True,up,down,False,73,2017-05-24 22:10:23
