participant ID,stimulus,mental complexity,distraction,pressed key,correct key,correct key pressed,reaction time in ms,timestamp
1,▼,attentive,True,down,down,True,733,2017-05-24 22:21:12
1,▲,attentive,True,up,up,True,467,2017-05-24 22:21:13
1,▼,attentive,True,up,down,False,26,2017-05-24 22:21:14
1,▼,attentive,True,up,down,False,300,2017-05-24 22:21:14
1,▲,attentive,True,up,up,True,157,2017-05-24 22:21:15
1,▲,attentive,True,up,up,True,300,2017-05-24 22:21:16
1,▼,attentive,True,down,down,True,517,2017-05-24 22:21:17
1,▲,attentive,True,up,up,True,476,2017-05-24 22:21:18
1,▼,attentive,True,down,down,True,468,2017-05-24 22:21:19
1,▼,attentive,True,down,down,True,442,2017-05-24 22:21:20
1,▲,attentive,True,down,up,False,315,2017-05-24 22:21:21
1,car,pre-attentive,False,down,down,True,100,2017-05-24 22:21:21
1,U.F.O.,pre-attentive,False,down,up,False,16,2017-05-24 22:21:22
1,fly,pre-attentive,False,down,up,False,7,2017-05-24 22:21:22
1,fish,pre-attentive,False,down,down,True,27,2017-05-24 22:21:23
1,Superman,pre-attentive,False,down,up,False,35,2017-05-24 22:21:23
1,Superman,pre-attentive,False,down,up,False,25,2017-05-24 22:21:24
1,bird,pre-attentive,False,down,up,False,42,2017-05-24 22:21:24
1,guitar,pre-attentive,False,down,down,True,51,2017-05-24 22:21:25
1,Superman,pre-attentive,False,down,up,False,30,2017-05-24 22:21:25
1,bus,pre-attentive,False,down,down,True,40,2017-05-24 22:21:26
1,bee,pre-attentive,False,down,up,False,56,2017-05-24 22:21:26
1,▼,attentive,False,down,down,True,50,2017-05-24 22:21:27
1,▼,attentive,False,down,down,True,69,2017-05-24 22:21:28
1,▼,attentive,False,down,down,True,41,2017-05-24 22:21:28
1,▲,attentive,False,down,up,False,50,2017-05-24 22:21:29
1,▲,attentive,False,down,up,False,53,2017-05-24 22:21:29
1,▼,attentive,False,down,down,True,62,2017-05-24 22:21:30
1,▼,attentive,False,down,down,True,57,2017-05-24 22:21:30
1,▼,attentive,False,down,down,True,53,2017-05-24 22:21:31
1,▼,attentive,False,down,down,True,53,2017-05-24 22:21:31
1,▲,attentive,False,down,up,False,82,2017-05-24 22:21:32
1,▲,attentive,False,down,up,False,91,2017-05-24 22:21:33
1,bus,pre-attentive,True,down,down,True,70,2017-05-24 22:21:33
1,airplane,pre-attentive,True,down,up,False,84,2017-05-24 22:21:34
1,pizza,pre-attentive,True,down,down,True,76,2017-05-24 22:21:34
1,spaceship,pre-attentive,True,down,up,False,146,2017-05-24 22:21:35
1,fish,pre-attentive,True,down,down,True,142,2017-05-24 22:21:36
1,bird,pre-attentive,True,down,up,False,30,2017-05-24 22:21:36
1,helicopter,pre-attentive,True,down,up,False,26,2017-05-24 22:21:37
1,cat,pre-attentive,True,down,down,True,92,2017-05-24 22:21:37
1,Superman,pre-attentive,True,down,up,False,71,2017-05-24 22:21:38
1,fly,pre-attentive,True,down,up,False,64,2017-05-24 22:21:38
1,dog,pre-attentive,True,down,down,True,58,2017-05-24 22:21:39
1,dog,pre-attentive,True,down,down,True,652,2017-05-24 22:21:40
