participant ID,stimulus,mental complexity,distraction,pressed key,correct key,correct key pressed,reaction time in ms,timestamp
1,▲,attentive,True,up,up,True,614,2017-05-24 21:48:52
1,▼,attentive,True,up,down,False,235,2017-05-24 21:48:53
1,▼,attentive,True,up,down,False,424,2017-05-24 21:48:53
1,▼,attentive,True,up,down,False,617,2017-05-24 21:48:54
1,▼,attentive,True,up,down,False,65,2017-05-24 21:48:54
1,▼,attentive,True,up,down,False,46,2017-05-24 21:48:54
1,▼,attentive,True,up,down,False,37,2017-05-24 21:48:54
1,▼,attentive,True,up,down,False,47,2017-05-24 21:48:54
1,▼,attentive,True,up,down,False,84,2017-05-24 21:48:54
1,▼,attentive,True,up,down,False,121,2017-05-24 21:48:55
1,▼,attentive,True,up,down,False,117,2017-05-24 21:48:55
1,▼,attentive,True,up,down,False,182,2017-05-24 21:48:55
1,▼,attentive,True,up,down,False,171,2017-05-24 21:48:55
1,pizza,pre-attentive,False,up,down,False,195,2017-05-24 21:48:56
1,pizza,pre-attentive,False,up,down,False,118,2017-05-24 21:48:56
1,helicopter,pre-attentive,False,up,up,True,115,2017-05-24 21:48:56
1,spaceship,pre-attentive,False,up,up,True,102,2017-05-24 21:48:56
1,boat,pre-attentive,False,up,down,False,119,2017-05-24 21:48:56
1,bee,pre-attentive,False,up,up,True,117,2017-05-24 21:48:57
1,car,pre-attentive,False,up,down,False,105,2017-05-24 21:48:57
1,guitar,pre-attentive,False,up,down,False,82,2017-05-24 21:48:57
1,butterfly,pre-attentive,False,up,up,True,67,2017-05-24 21:48:57
1,cat,pre-attentive,False,up,down,False,70,2017-05-24 21:48:57
1,boat,pre-attentive,False,up,down,False,77,2017-05-24 21:48:58
1,▼,attentive,False,up,down,False,63,2017-05-24 21:48:58
1,▲,attentive,False,up,up,True,71,2017-05-24 21:48:58
1,▼,attentive,False,up,down,False,47,2017-05-24 21:48:58
1,▲,attentive,False,up,up,True,65,2017-05-24 21:48:58
1,▼,attentive,False,up,down,False,41,2017-05-24 21:48:58
1,▼,attentive,False,up,down,False,52,2017-05-24 21:48:59
1,▲,attentive,False,up,up,True,44,2017-05-24 21:48:59
1,▼,attentive,False,up,down,False,39,2017-05-24 21:48:59
1,▲,attentive,False,up,up,True,59,2017-05-24 21:48:59
1,▼,attentive,False,up,down,False,61,2017-05-24 21:48:59
1,▼,attentive,False,up,down,False,84,2017-05-24 21:49:00
1,car,pre-attentive,True,up,down,False,79,2017-05-24 21:49:00
1,dragon,pre-attentive,True,up,up,True,71,2017-05-24 21:49:00
1,fly,pre-attentive,True,up,up,True,67,2017-05-24 21:49:00
1,spaceship,pre-attentive,True,up,up,True,70,2017-05-24 21:49:00
1,dog,pre-attentive,True,up,down,False,80,2017-05-24 21:49:01
1,car,pre-attentive,True,up,down,False,100,2017-05-24 21:49:01
1,Superman,pre-attentive,True,up,up,True,108,2017-05-24 21:49:01
1,spaceship,pre-attentive,True,up,up,True,114,2017-05-24 21:49:01
1,bird,pre-attentive,True,up,up,True,121,2017-05-24 21:49:01
1,fish,pre-attentive,True,up,down,False,92,2017-05-24 21:49:02
1,cat,pre-attentive,True,up,down,False,99,2017-05-24 21:49:02
1,cat,pre-attentive,True,up,down,False,289,2017-05-24 21:49:02
1,cat,pre-attentive,True,up,down,False,516,2017-05-24 21:49:02
1,cat,pre-attentive,True,up,down,False,714,2017-05-24 21:49:02
