participant ID,stimulus,mental complexity,distraction,pressed key,correct key,correct key pressed,reaction time in ms,timestamp
1,▲,pre-attentive,True,up,up,True,1027,2017-05-25 18:08:38
1,▲,pre-attentive,True,up,up,True,409,2017-05-25 18:08:39
1,▼,pre-attentive,True,down,down,True,650,2017-05-25 18:08:40
1,▼,pre-attentive,True,down,down,True,633,2017-05-25 18:08:41
1,▼,pre-attentive,True,down,down,True,410,2017-05-25 18:08:42
1,▲,pre-attentive,True,up,up,True,481,2017-05-25 18:08:43
1,▲,pre-attentive,True,up,up,True,378,2017-05-25 18:08:44
1,▼,pre-attentive,True,down,down,True,578,2017-05-25 18:08:45
1,▲,pre-attentive,True,up,up,True,562,2017-05-25 18:08:46
1,▼,pre-attentive,True,down,down,True,378,2017-05-25 18:08:47
1,▲,pre-attentive,True,up,up,True,409,2017-05-25 18:08:48
1,you,attentive,False,down,down,True,570,2017-05-25 18:08:49
1,fly,attentive,False,up,up,True,618,2017-05-25 18:08:50
1,boat,attentive,False,down,down,True,562,2017-05-25 18:08:51
1,dragon,attentive,False,up,up,True,547,2017-05-25 18:08:52
1,U.F.O.,attentive,False,up,up,True,657,2017-05-25 18:08:53
1,bee,attentive,False,down,up,False,474,2017-05-25 18:08:54
1,guitar,attentive,False,down,down,True,618,2017-05-25 18:08:55
1,superman,attentive,False,up,up,True,602,2017-05-25 18:08:57
1,bird,attentive,False,down,up,False,874,2017-05-25 18:08:58
1,dog,attentive,False,down,down,True,490,2017-05-25 18:08:59
1,superman,attentive,False,up,up,True,547,2017-05-25 18:09:00
1,▼,pre-attentive,False,down,down,True,530,2017-05-25 18:09:01
1,▲,pre-attentive,False,up,up,True,474,2017-05-25 18:09:02
1,▼,pre-attentive,False,down,down,True,402,2017-05-25 18:09:03
1,▲,pre-attentive,False,up,up,True,385,2017-05-25 18:09:04
1,▲,pre-attentive,False,down,up,False,306,2017-05-25 18:09:05
1,▲,pre-attentive,False,up,up,True,554,2017-05-25 18:09:06
1,▼,pre-attentive,False,down,down,True,490,2017-05-25 18:09:07
1,▼,pre-attentive,False,down,down,True,466,2017-05-25 18:09:08
1,▼,pre-attentive,False,down,down,True,346,2017-05-25 18:09:08
1,▼,pre-attentive,False,down,down,True,354,2017-05-25 18:09:09
1,▲,pre-attentive,False,up,up,True,490,2017-05-25 18:09:10
1,fish,attentive,True,down,down,True,931,2017-05-25 18:09:12
1,superman,attentive,True,up,up,True,537,2017-05-25 18:09:13
1,cat,attentive,True,down,down,True,435,2017-05-25 18:09:14
1,superman,attentive,True,up,up,True,522,2017-05-25 18:09:15
1,bus,attentive,True,down,down,True,402,2017-05-25 18:09:16
1,table,attentive,True,down,down,True,626,2017-05-25 18:09:17
1,pizza,attentive,True,down,down,True,611,2017-05-25 18:09:18
1,bus,attentive,True,down,down,True,762,2017-05-25 18:09:19
1,helicopter,attentive,True,up,up,True,570,2017-05-25 18:09:20
1,superman,attentive,True,up,up,True,618,2017-05-25 18:09:21
1,U.F.O.,attentive,True,up,up,True,618,2017-05-25 18:09:22
