input technique,input type,subject id,timestamp,time needed in ms,input
default,key pressed,1,2017-06-21 11:32:16.459774,0.144354,"e"
default,key pressed,1,2017-06-21 11:32:16.571235,0.111349," "
default,key pressed,1,2017-06-21 11:32:16.830263,0.259018,"l"
default,word typed,1,2017-06-21 11:32:16.830870,0.798456,"the l"
default,key pressed,1,2017-06-21 11:32:17.008669,0.178338,"a"
default,key pressed,1,2017-06-21 11:32:17.231115,0.222383,"z"
default,key pressed,1,2017-06-21 11:32:17.461644,0.230471,"y"
default,key pressed,1,2017-06-21 11:32:17.646691,0.184983," "
default,key pressed,1,2017-06-21 11:32:17.927064,0.280284,"d"
default,word typed,1,2017-06-21 11:32:17.927939,1.096933,"azy d"
default,key pressed,1,2017-06-21 11:32:18.256265,0.329152,"w"
default,key pressed,1,2017-06-21 11:32:18.382099,0.125772,"a"
default,key pressed,1,2017-06-21 11:32:18.571635,0.189356,"r"
default,key pressed,1,2017-06-21 11:32:18.877040,0.305460,"f"
default,sentence typed,1,2017-06-21 11:32:19.148871,11.100191,"the quick oonyx goblin jumps above the lazy dwarf"
default,key pressed,1,2017-06-21 11:32:20.011588,1.134479,"j"
default,key pressed,1,2017-06-21 11:32:20.222919,0.211270,"i"
default,key pressed,1,2017-06-21 11:32:20.419503,0.196520,"m"
default,key pressed,1,2017-06-21 11:32:20.647744,0.228042," "
default,key pressed,1,2017-06-21 11:32:21.008708,0.360917,"q"
default,word typed,1,2017-06-21 11:32:21.008950,3.081037,"jim q"
default,key pressed,1,2017-06-21 11:32:21.240233,0.231460,"u"
default,key pressed,1,2017-06-21 11:32:21.396260,0.155958,"i"
default,key pressed,1,2017-06-21 11:32:21.620734,0.224413,"c"
default,key pressed,1,2017-06-21 11:32:21.794940,0.174148,"k"
default,key pressed,1,2017-06-21 11:32:22.033851,0.238846,"l"
default,word typed,1,2017-06-21 11:32:22.034150,1.025234,"uickl"
default,key pressed,1,2017-06-21 11:32:22.251245,0.217327,"y"
default,key pressed,1,2017-06-21 11:32:22.410484,0.159171," "
default,key pressed,1,2017-06-21 11:32:22.738380,0.327844,"r"
default,key pressed,1,2017-06-21 11:32:22.851076,0.112495,"e"
default,key pressed,1,2017-06-21 11:32:22.984660,0.133528,"a"
default,word typed,1,2017-06-21 11:32:22.985197,0.951019,"y rea"
default,key pressed,1,2017-06-21 11:32:23.107382,0.122667,"l"
default,key pressed,1,2017-06-21 11:32:23.270412,0.162962,"i"
default,key pressed,1,2017-06-21 11:32:23.497083,0.226604,"z"
default,key pressed,1,2017-06-21 11:32:23.851688,0.354431,"e"
default,key pressed,1,2017-06-21 11:32:24.146748,0.295116,"d"
default,word typed,1,2017-06-21 11:32:24.146994,1.161771,"lized"
default,key pressed,1,2017-06-21 11:32:24.325914,0.179099," "
default,key pressed,1,2017-06-21 11:32:24.692533,0.366493,"t"
default,key pressed,1,2017-06-21 11:32:24.852726,0.160189,"h"
default,key pressed,1,2017-06-21 11:32:25.083274,0.230484,"a"
default,key pressed,1,2017-06-21 11:32:25.321852,0.238516,"t"
default,word typed,1,2017-06-21 11:32:25.322033,1.175027," that"
default,key pressed,1,2017-06-21 11:32:25.444040,0.122118," "
default,key pressed,1,2017-06-21 11:32:25.919417,0.475320,"b"
default,key pressed,1,2017-06-21 11:32:26.062001,0.142517,"e"
default,key pressed,1,2017-06-21 11:32:26.173898,0.111835,"a"
default,key pressed,1,2017-06-21 11:32:26.849653,0.675696,"u"
default,word typed,1,2017-06-21 11:32:26.850299,1.528159," beau"
default,key pressed,1,2017-06-21 11:32:27.089620,0.239900,"t"
