input technique,input type,subject id,timestamp,time needed in ms,input
default,word typed,2,2017-06-21 14:51:13.475647,1.105819,"ive b"
default,key pressed,2,2017-06-21 14:51:13.624536,0.148930,"o"
default,key pressed,2,2017-06-21 14:51:13.862278,0.237714,"x"
default,key pressed,2,2017-06-21 14:51:14.048507,0.186202,"i"
default,key pressed,2,2017-06-21 14:51:14.209663,0.161125,"n"
default,key pressed,2,2017-06-21 14:51:14.487726,0.278032,"g"
default,word typed,2,2017-06-21 14:51:14.487804,1.012146,"oxing"
default,key pressed,2,2017-06-21 14:51:14.589313,0.101566," "
default,key pressed,2,2017-06-21 14:51:14.781789,0.192441,"w"
default,key pressed,2,2017-06-21 14:51:14.916674,0.134864,"i"
default,key pressed,2,2017-06-21 14:51:15.186559,0.269860,"z"
default,key pressed,2,2017-06-21 14:51:15.394966,0.208382,"a"
default,word typed,2,2017-06-21 14:51:15.395030,0.907224," wiza"
default,key pressed,2,2017-06-21 14:51:15.555152,0.160161,"r"
default,key pressed,2,2017-06-21 14:51:16.083888,0.528704,"d"
default,key pressed,2,2017-06-21 14:51:16.286279,0.202362,"s"
default,key pressed,2,2017-06-21 14:51:16.401183,0.114876," "
default,key pressed,2,2017-06-21 14:51:16.598307,0.197098,"j"
default,word typed,2,2017-06-21 14:51:16.598372,1.203336,"rds j"
default,key pressed,2,2017-06-21 14:51:16.848192,0.249859,"u"
default,key pressed,2,2017-06-21 14:51:17.146012,0.297797,"m"
default,key pressed,2,2017-06-21 14:51:17.388968,0.242929,"p"
default,key pressed,2,2017-06-21 14:51:17.671967,0.282968," "
default,key pressed,2,2017-06-21 14:51:17.906648,0.234657,"q"
default,word typed,2,2017-06-21 14:51:17.906713,1.308336,"ump q"
default,key pressed,2,2017-06-21 14:51:18.101866,0.195193,"u"
default,key pressed,2,2017-06-21 14:51:18.273099,0.171209,"i"
default,key pressed,2,2017-06-21 14:51:18.850254,0.577125,"c"
default,key pressed,2,2017-06-21 14:51:19.038649,0.188365,"k"
default,key pressed,2,2017-06-21 14:51:19.155386,0.116715,"l"
default,word typed,2,2017-06-21 14:51:19.155451,1.248732,"uickl"
default,key pressed,2,2017-06-21 14:51:19.614616,0.459204,"y"
default,sentence typed,2,2017-06-21 14:51:19.914638,9.199553,"the five boxing wizards jump quickly"
default,key pressed,2,2017-06-21 14:51:20.683162,1.068480,"j"
default,key pressed,2,2017-06-21 14:51:20.925771,0.242595,"a"
default,key pressed,2,2017-06-21 14:51:21.185504,0.259707,"c"
default,key pressed,2,2017-06-21 14:51:21.321587,0.136052,"k"
default,key pressed,2,2017-06-21 14:51:21.610652,0.289044,"d"
default,word typed,2,2017-06-21 14:51:21.610716,2.455259,"jackd"
default,key pressed,2,2017-06-21 14:51:21.819048,0.208367,"a"
default,key pressed,2,2017-06-21 14:51:22.156429,0.337356,"w"
default,key pressed,2,2017-06-21 14:51:22.599326,0.442872,"s"
default,key pressed,2,2017-06-21 14:51:22.810058,0.210693," "
default,key pressed,2,2017-06-21 14:51:23.062705,0.252589,"l"
default,word typed,2,2017-06-21 14:51:23.062771,1.452050,"aws l"
default,key pressed,2,2017-06-21 14:51:23.274326,0.211602,"o"
default,key pressed,2,2017-06-21 14:51:23.440244,0.165897,"v"
default,key pressed,2,2017-06-21 14:51:23.589535,0.149262,"e"
default,key pressed,2,2017-06-21 14:51:23.695098,0.105537," "
default,key pressed,2,2017-06-21 14:51:23.905513,0.210377,"m"
default,word typed,2,2017-06-21 14:51:23.905576,0.842799,"ove m"
default,key pressed,2,2017-06-21 14:51:24.090020,0.184490,"y"
default,key pressed,2,2017-06-21 14:51:24.214937,0.124889," "
default,key pressed,2,2017-06-21 14:51:24.389953,0.174986,"b"
default,key pressed,2,2017-06-21 14:51:24.575274,0.185296,"i"
default,key pressed,2,2017-06-21 14:51:24.886536,0.311236,"g"
default,word typed,2,2017-06-21 14:51:24.886602,0.981020,"y big"
default,key pressed,2,2017-06-21 14:51:25.141400,0.254838," "
default,key pressed,2,2017-06-21 14:51:25.508990,0.367565,"s"
default,key pressed,2,2017-06-21 14:51:25.702336,0.193319,"p"
default,key pressed,2,2017-06-21 14:51:26.081099,0.378735,"h"
default,key pressed,2,2017-06-21 14:51:26.298382,0.217260,"i"
default,word typed,2,2017-06-21 14:51:26.298445,1.411838," sphi"
default,key pressed,2,2017-06-21 14:51:26.503945,0.205538,"n"
default,key pressed,2,2017-06-21 14:51:26.822279,0.318267,"x"
default,key pressed,2,2017-06-21 14:51:27.020541,0.198242," "
default,key pressed,2,2017-06-21 14:51:27.377171,0.356598,"o"
default,key pressed,2,2017-06-21 14:51:27.625880,0.248679,"f"
default,word typed,2,2017-06-21 14:51:27.625959,1.327501,"nx of"
default,key pressed,2,2017-06-21 14:51:27.730368,0.104454," "
default,key pressed,2,2017-06-21 14:51:28.625818,0.895430,"q"
default,key pressed,2,2017-06-21 14:51:28.776617,0.150775,"u"
default,key pressed,2,2017-06-21 14:51:28.999548,0.222871,"a"
default,key pressed,2,2017-06-21 14:51:29.208925,0.209381,"r"
default,word typed,2,2017-06-21 14:51:29.209041,1.583032," quar"
default,key pressed,2,2017-06-21 14:51:29.442521,0.233567,"t"
default,key pressed,2,2017-06-21 14:51:29.795097,0.352555,"z"
default,sentence typed,2,2017-06-21 14:51:30.491900,10.577235,"jackdaws love my big sphinx of quartz"
default,key pressed,2,2017-06-21 14:51:31.338873,1.543751,"j"
default,key pressed,2,2017-06-21 14:51:31.574496,0.235598,"i"
default,key pressed,2,2017-06-21 14:51:31.879634,0.305115,"m"
default,key pressed,2,2017-06-21 14:51:32.092156,0.212495," "
default,key pressed,2,2017-06-21 14:51:32.237940,0.145759,"q"
default,word typed,2,2017-06-21 14:51:32.238006,3.028964,"jim q"
default,key pressed,2,2017-06-21 14:51:32.391116,0.153148,"u"
default,key pressed,2,2017-06-21 14:51:32.564425,0.173283,"i"
default,key pressed,2,2017-06-21 14:51:32.795091,0.230642,"c"
default,key pressed,2,2017-06-21 14:51:33.039843,0.244726,"k"
default,key pressed,2,2017-06-21 14:51:33.263146,0.223267,"l"
default,word typed,2,2017-06-21 14:51:33.263208,1.025196,"uickl"
default,key pressed,2,2017-06-21 14:51:33.593645,0.330470,"y"
default,key pressed,2,2017-06-21 14:51:33.666263,0.072593," "
default,key pressed,2,2017-06-21 14:51:33.976411,0.310120,"r"
default,key pressed,2,2017-06-21 14:51:34.093223,0.116790,"e"
default,key pressed,2,2017-06-21 14:51:34.296514,0.203265,"a"
default,word typed,2,2017-06-21 14:51:34.296578,1.033364,"y rea"
default,key pressed,2,2017-06-21 14:51:34.573645,0.277098,"l"
default,key pressed,2,2017-06-21 14:51:34.764009,0.190338,"i"
default,key pressed,2,2017-06-21 14:51:35.063076,0.299039,"z"
default,key pressed,2,2017-06-21 14:51:35.361235,0.298133,"e"
default,key pressed,2,2017-06-21 14:51:35.716541,0.355279,"d"
default,word typed,2,2017-06-21 14:51:35.716616,1.420026,"lized"
default,key pressed,2,2017-06-21 14:51:35.819138,0.102567," "
default,key pressed,2,2017-06-21 14:51:36.109413,0.290251,"t"
default,key pressed,2,2017-06-21 14:51:36.251219,0.141784,"h"
default,key pressed,2,2017-06-21 14:51:36.426478,0.175234,"a"
default,key pressed,2,2017-06-21 14:51:36.686405,0.259900,"t"
default,word typed,2,2017-06-21 14:51:36.686468,0.969850," that"
default,key pressed,2,2017-06-21 14:51:36.809219,0.122789," "
default,key pressed,2,2017-06-21 14:51:37.105376,0.296131,"b"
default,key pressed,2,2017-06-21 14:51:37.269449,0.164046,"e"
default,key pressed,2,2017-06-21 14:51:37.406468,0.136995,"a"
default,key pressed,2,2017-06-21 14:51:37.687476,0.280977,"u"
default,word typed,2,2017-06-21 14:51:37.687555,1.001076," beau"
default,key pressed,2,2017-06-21 14:51:37.922970,0.235468,"t"
default,key pressed,2,2017-06-21 14:51:38.076975,0.153982,"i"
default,key pressed,2,2017-06-21 14:51:38.287626,0.210623,"f"
default,key pressed,2,2017-06-21 14:51:38.493187,0.205537,"l"
default,key pressed,2,2017-06-21 14:51:38.698470,0.205259,"l"
default,word typed,2,2017-06-21 14:51:38.698535,1.010978,"tifll"
default,key pressed,2,2017-06-21 14:51:38.775126,0.076626,"u"
default,key pressed,2,2017-06-21 14:51:39.901006,1.125853," "
default,key pressed,2,2017-06-21 14:51:40.507222,0.606193,"g"
default,key pressed,2,2017-06-21 14:51:40.698759,0.191404,"o"
default,key pressed,2,2017-06-21 14:51:41.099409,0.400666,"w"
default,word typed,2,2017-06-21 14:51:41.099476,2.400934,"u gow"
default,key pressed,2,2017-06-21 14:51:41.341100,0.241665,"n"
default,key pressed,2,2017-06-21 14:51:41.496324,0.155171,"s"
default,key pressed,2,2017-06-21 14:51:41.661370,0.165042," "
default,key pressed,2,2017-06-21 14:51:41.893823,0.232429,"a"
default,key pressed,2,2017-06-21 14:51:42.094174,0.200324,"r"
default,word typed,2,2017-06-21 14:51:42.094241,0.994759,"ns ar"
default,key pressed,2,2017-06-21 14:51:42.274627,0.180431,"e"
default,key pressed,2,2017-06-21 14:51:42.454864,0.180190," "
default,key pressed,2,2017-06-21 14:51:42.700702,0.245810,"e"
default,key pressed,2,2017-06-21 14:51:43.036063,0.335334,"x"
default,key pressed,2,2017-06-21 14:51:43.217287,0.181195,"p"
default,word typed,2,2017-06-21 14:51:43.217377,1.123115,"e exp"
default,key pressed,2,2017-06-21 14:51:43.500406,0.283091,"e"
default,key pressed,2,2017-06-21 14:51:43.697637,0.197205,"n"
default,key pressed,2,2017-06-21 14:51:43.933305,0.235638,"s"
default,key pressed,2,2017-06-21 14:51:44.133615,0.200285,"i"
default,key pressed,2,2017-06-21 14:51:44.296891,0.163252,"v"
default,word typed,2,2017-06-21 14:51:44.296955,1.079587,"ensiv"
default,key pressed,2,2017-06-21 14:51:44.430726,0.133801,"e"
default,sentence typed,2,2017-06-21 14:51:44.860871,14.368943,"jim quickly realized that beautifllu gowns are expensive"
default,key pressed,2,2017-06-21 14:51:45.772260,1.341506,"c"
default,key pressed,2,2017-06-21 14:51:46.049223,0.276938,"r"
default,key pressed,2,2017-06-21 14:51:46.194186,0.144937,"a"
default,key pressed,2,2017-06-21 14:51:46.473140,0.278926,"z"
default,key pressed,2,2017-06-21 14:51:46.672748,0.199577,"y"
default,word typed,2,2017-06-21 14:51:46.672821,2.375858,"crazy"
default,key pressed,2,2017-06-21 14:51:46.883041,0.210270," "
default,key pressed,2,2017-06-21 14:51:47.306035,0.422960,"F"
default,key pressed,2,2017-06-21 14:51:47.540708,0.234643,"r"
default,key pressed,2,2017-06-21 14:51:47.634321,0.093591,"e"
default,key pressed,2,2017-06-21 14:51:47.927349,0.292967,"d"
default,word typed,2,2017-06-21 14:51:47.927432,1.254599," Fred"
default,key pressed,2,2017-06-21 14:51:48.144012,0.216636,"e"
default,key pressed,2,2017-06-21 14:51:48.355016,0.210972,"r"
default,key pressed,2,2017-06-21 14:51:48.560869,0.205831,"i"
default,key pressed,2,2017-06-21 14:51:48.772238,0.211347,"c"
default,key pressed,2,2017-06-21 14:51:49.140844,0.368578,"k"
default,word typed,2,2017-06-21 14:51:49.140912,1.213478,"erick"
default,key pressed,2,2017-06-21 14:51:49.406628,0.265758," "
default,key pressed,2,2017-06-21 14:51:49.557724,0.151071,"b"
default,key pressed,2,2017-06-21 14:51:49.706811,0.149058,"o"
default,key pressed,2,2017-06-21 14:51:49.965553,0.258714,"u"
default,key pressed,2,2017-06-21 14:51:50.202342,0.236762,"g"
default,word typed,2,2017-06-21 14:51:50.202410,1.061492," boug"
default,key pressed,2,2017-06-21 14:51:50.819730,0.617359,"h"
default,key pressed,2,2017-06-21 14:51:51.004918,0.185164,"t"
default,key pressed,2,2017-06-21 14:51:51.147005,0.142060," "
default,key pressed,2,2017-06-21 14:51:51.644561,0.497522,"m"
default,key pressed,2,2017-06-21 14:51:51.790715,0.146129,"a"
default,word typed,2,2017-06-21 14:51:51.790780,1.588364,"ht ma"
default,key pressed,2,2017-06-21 14:51:51.975774,0.185035,"n"
default,key pressed,2,2017-06-21 14:51:52.213520,0.237680,"y"
default,key pressed,2,2017-06-21 14:51:52.325349,0.111831," "
default,key pressed,2,2017-06-21 14:51:52.614216,0.288848,"v"
default,key pressed,2,2017-06-21 14:51:52.850946,0.236706,"e"
default,word typed,2,2017-06-21 14:51:52.851009,1.060224,"ny ve"
default,key pressed,2,2017-06-21 14:51:52.978854,0.127868,"r"
default,key pressed,2,2017-06-21 14:51:53.300166,0.321286,"y"
default,key pressed,2,2017-06-21 14:51:53.456144,0.155951," "
default,key pressed,2,2017-06-21 14:51:53.804724,0.348550,"e"
default,key pressed,2,2017-06-21 14:51:54.360647,0.555898,"x"
default,word typed,2,2017-06-21 14:51:54.360723,1.509704,"ry ex"
default,key pressed,2,2017-06-21 14:51:54.852094,0.491418,"p"
default,key pressed,2,2017-06-21 14:51:55.277020,0.424902,"x"
default,key pressed,2,2017-06-21 14:51:55.436165,0.159111,"q"
default,key pressed,2,2017-06-21 14:51:55.552926,0.116740,"u"
default,key pressed,2,2017-06-21 14:51:55.771376,0.218421,"i"
default,word typed,2,2017-06-21 14:51:55.771444,1.410718,"exqui"
default,key pressed,2,2017-06-21 14:51:56.071509,0.300109,"s"
default,key pressed,2,2017-06-21 14:51:56.204479,0.132886,"i"
default,key pressed,2,2017-06-21 14:51:56.406879,0.202431,"t"
default,key pressed,2,2017-06-21 14:51:56.493539,0.086633,"e"
default,key pressed,2,2017-06-21 14:51:56.797676,0.304113," "
default,word typed,2,2017-06-21 14:51:56.797739,1.026290,"site "
default,key pressed,2,2017-06-21 14:51:57.340514,0.542812,"o"
default,key pressed,2,2017-06-21 14:51:57.597301,0.256759,"p"
default,key pressed,2,2017-06-21 14:51:57.895383,0.298055,"a"
default,key pressed,2,2017-06-21 14:51:58.107775,0.212364,"l"
default,key pressed,2,2017-06-21 14:51:58.254705,0.146905," "
default,word typed,2,2017-06-21 14:51:58.254772,1.457027,"opal "
default,key pressed,2,2017-06-21 14:51:58.461397,0.206659,"j"
default,key pressed,2,2017-06-21 14:51:58.630349,0.168925,"e"
default,key pressed,2,2017-06-21 14:51:58.828936,0.198559,"w"
default,key pressed,2,2017-06-21 14:51:58.994072,0.165101,"e"
default,key pressed,2,2017-06-21 14:51:59.235872,0.241782,"l"
default,word typed,2,2017-06-21 14:51:59.235936,0.981160,"jewel"
default,key pressed,2,2017-06-21 14:51:59.416872,0.180970,"s"
default,sentence typed,2,2017-06-21 14:51:59.720115,14.859220,"crazy Frederick bought many very exquisite opal jewels"
default,key pressed,2,2017-06-21 14:52:00.540853,1.123959,"m"
default,key pressed,2,2017-06-21 14:52:00.732270,0.191390,"y"
default,key pressed,2,2017-06-21 14:52:00.900495,0.168189," "
default,key pressed,2,2017-06-21 14:52:01.118039,0.217516,"g"
default,key pressed,2,2017-06-21 14:52:01.292201,0.174143,"i"
default,word typed,2,2017-06-21 14:52:01.292271,2.056329,"my gi"
default,key pressed,2,2017-06-21 14:52:01.492554,0.200327,"r"
default,key pressed,2,2017-06-21 14:52:01.698084,0.205505,"l"
default,key pressed,2,2017-06-21 14:52:01.955876,0.257767," "
default,key pressed,2,2017-06-21 14:52:02.226856,0.270949,"w"
default,key pressed,2,2017-06-21 14:52:02.368888,0.142009,"o"
default,word typed,2,2017-06-21 14:52:02.368949,1.076673,"rl wo"
default,key pressed,2,2017-06-21 14:52:02.683056,0.314147,"v"
default,key pressed,2,2017-06-21 14:52:02.808850,0.125767,"e"
default,key pressed,2,2017-06-21 14:52:02.938817,0.129939," "
default,key pressed,2,2017-06-21 14:52:03.235928,0.297080,"s"
default,key pressed,2,2017-06-21 14:52:03.440201,0.204251,"i"
default,word typed,2,2017-06-21 14:52:03.440266,1.071311,"ve si"
default,key pressed,2,2017-06-21 14:52:03.935823,0.495594,"c"
default,key pressed,2,2017-06-21 14:52:04.154411,0.218514," "
default,key pressed,2,2017-06-21 14:52:05.038647,0.884246,"d"
default,key pressed,2,2017-06-21 14:52:05.225730,0.187058,"o"
default,key pressed,2,2017-06-21 14:52:05.569323,0.343565,"z"
default,word typed,2,2017-06-21 14:52:05.569428,2.129119,"c doz"
default,key pressed,2,2017-06-21 14:52:05.740474,0.171127,"e"
default,key pressed,2,2017-06-21 14:52:05.935811,0.195311,"n"
default,key pressed,2,2017-06-21 14:52:06.150219,0.214379," "
default,key pressed,2,2017-06-21 14:52:06.397155,0.246906,"j"
default,key pressed,2,2017-06-21 14:52:07.016465,0.619288," "
default,word typed,2,2017-06-21 14:52:07.016529,1.447099,"ozen "
default,key pressed,2,2017-06-21 14:52:07.268230,0.251738,"p"
default,key pressed,2,2017-06-21 14:52:07.488997,0.220733,"l"
default,key pressed,2,2017-06-21 14:52:07.620613,0.131552,"a"
default,key pressed,2,2017-06-21 14:52:07.843365,0.222761,"i"
default,key pressed,2,2017-06-21 14:52:08.020471,0.177079,"d"
default,word typed,2,2017-06-21 14:52:08.020551,1.004009,"plaid"
default,key pressed,2,2017-06-21 14:52:08.221875,0.201379," "
default,key pressed,2,2017-06-21 14:52:08.440519,0.218614,"j"
default,key pressed,2,2017-06-21 14:52:08.576217,0.135672,"a"
default,key pressed,2,2017-06-21 14:52:08.802088,0.225842,"c"
default,key pressed,2,2017-06-21 14:52:08.983267,0.181152,"k"
default,word typed,2,2017-06-21 14:52:08.983341,0.962784," jack"
default,key pressed,2,2017-06-21 14:52:09.198840,0.215545,"e"
default,key pressed,2,2017-06-21 14:52:09.399281,0.200417,"t"
default,key pressed,2,2017-06-21 14:52:09.709305,0.310000,"s"
default,key pressed,2,2017-06-21 14:52:09.867559,0.158185," "
default,key pressed,2,2017-06-21 14:52:10.037689,0.170099,"b"
default,word typed,2,2017-06-21 14:52:10.037772,1.054420,"ets b"
default,key pressed,2,2017-06-21 14:52:10.183576,0.145863,"e"
default,key pressed,2,2017-06-21 14:52:10.508038,0.324435,"f"
default,key pressed,2,2017-06-21 14:52:10.609700,0.101635,"o"
default,key pressed,2,2017-06-21 14:52:10.773935,0.164183,"r"
default,key pressed,2,2017-06-21 14:52:10.930787,0.156836,"e"
default,word typed,2,2017-06-21 14:52:10.930852,0.893080,"efore"
default,key pressed,2,2017-06-21 14:52:11.088067,0.157256," "
default,key pressed,2,2017-06-21 14:52:11.456705,0.368609,"h"
default,key pressed,2,2017-06-21 14:52:11.718516,0.261787,"e"
default,key pressed,2,2017-06-21 14:52:11.853458,0.134917," "
default,key pressed,2,2017-06-21 14:52:12.171918,0.318421,"q"
default,word typed,2,2017-06-21 14:52:12.171983,1.241124," he q"
default,key pressed,2,2017-06-21 14:52:12.360849,0.188908,"u"
default,key pressed,2,2017-06-21 14:52:12.477869,0.116993,"i"
default,key pressed,2,2017-06-21 14:52:12.843394,0.365503,"t"
default,sentence typed,2,2017-06-21 14:52:13.141352,13.421208,"my girl wove sic dozen plaid jackets before he quit"
default,key pressed,2,2017-06-21 14:52:14.105359,1.261939,"t"
default,key pressed,2,2017-06-21 14:52:14.251105,0.145717,"h"
default,key pressed,2,2017-06-21 14:52:14.393272,0.142141,"e"
default,key pressed,2,2017-06-21 14:52:14.517145,0.123848," "
default,key pressed,2,2017-06-21 14:52:14.751901,0.234715,"q"
default,word typed,2,2017-06-21 14:52:14.751979,2.579986,"the q"
default,key pressed,2,2017-06-21 14:52:14.954245,0.202316,"u"
default,key pressed,2,2017-06-21 14:52:15.136489,0.182224,"i"
default,key pressed,2,2017-06-21 14:52:15.381215,0.244702,"c"
default,key pressed,2,2017-06-21 14:52:15.628964,0.247723,"k"
default,key pressed,2,2017-06-21 14:52:15.856685,0.227692," "
default,word typed,2,2017-06-21 14:52:15.856752,1.104771,"uick "
default,key pressed,2,2017-06-21 14:52:16.055980,0.199269,"o"
default,key pressed,2,2017-06-21 14:52:16.216156,0.160152,"n"
default,key pressed,2,2017-06-21 14:52:16.465920,0.249735,"y"
default,key pressed,2,2017-06-21 14:52:17.128502,0.662560,"x"
default,key pressed,2,2017-06-21 14:52:17.350067,0.221537," "
default,word typed,2,2017-06-21 14:52:17.350135,1.493376,"onyx "
default,key pressed,2,2017-06-21 14:52:17.645147,0.295054,"g"
default,key pressed,2,2017-06-21 14:52:17.813379,0.168207,"o"
default,key pressed,2,2017-06-21 14:52:18.043938,0.230528,"b"
default,key pressed,2,2017-06-21 14:52:18.146522,0.102517,"l"
default,key pressed,2,2017-06-21 14:52:18.409541,0.262998,"i"
default,word typed,2,2017-06-21 14:52:18.409616,1.059476,"gobli"
default,key pressed,2,2017-06-21 14:52:18.612944,0.203378,"n"
default,key pressed,2,2017-06-21 14:52:18.877761,0.264780," "
default,key pressed,2,2017-06-21 14:52:19.065189,0.187393,"j"
default,key pressed,2,2017-06-21 14:52:19.627024,0.561815,"u"
default,key pressed,2,2017-06-21 14:52:19.940131,0.313080,"m"
default,word typed,2,2017-06-21 14:52:19.940226,1.530602,"n jum"
default,key pressed,2,2017-06-21 14:52:20.197146,0.256987,"p"
default,key pressed,2,2017-06-21 14:52:20.464901,0.267720,"s"
default,key pressed,2,2017-06-21 14:52:20.591824,0.126903," "
default,key pressed,2,2017-06-21 14:52:20.850691,0.258839,"b"
default,key pressed,2,2017-06-21 14:52:21.087301,0.236584,"o"
default,word typed,2,2017-06-21 14:52:21.087369,1.147138,"ps bo"
default,key pressed,2,2017-06-21 14:52:21.565753,0.478425,"b"
default,key pressed,2,2017-06-21 14:52:21.728832,0.163054," "
default,key pressed,2,2017-06-21 14:52:21.882949,0.154091,"a"
default,key pressed,2,2017-06-21 14:52:22.020924,0.137948,"b"
default,key pressed,2,2017-06-21 14:52:22.186896,0.165949,"o"
default,word typed,2,2017-06-21 14:52:22.186961,1.099586,"s abo"
default,key pressed,2,2017-06-21 14:52:22.448069,0.261135,"v"
default,key pressed,2,2017-06-21 14:52:22.597835,0.149742,"e"
default,key pressed,2,2017-06-21 14:52:22.730936,0.133074," "
default,key pressed,2,2017-06-21 14:52:22.988732,0.257771,"t"
default,key pressed,2,2017-06-21 14:52:23.127758,0.138993,"h"
default,word typed,2,2017-06-21 14:52:23.127832,0.940862,"ve th"
default,key pressed,2,2017-06-21 14:52:23.240410,0.112630,"e"
default,key pressed,2,2017-06-21 14:52:23.362383,0.121945," "
default,key pressed,2,2017-06-21 14:52:23.508436,0.146009,"l"
default,key pressed,2,2017-06-21 14:52:23.619144,0.110699,"a"
default,key pressed,2,2017-06-21 14:52:23.989737,0.370567,"z"
default,word typed,2,2017-06-21 14:52:23.989800,0.861965,"e laz"
default,key pressed,2,2017-06-21 14:52:24.226365,0.236604,"y"
default,key pressed,2,2017-06-21 14:52:24.401610,0.175217," "
default,key pressed,2,2017-06-21 14:52:24.692769,0.291124,"d"
default,key pressed,2,2017-06-21 14:52:25.141827,0.449037,"w"
default,key pressed,2,2017-06-21 14:52:25.249606,0.107749,"a"
default,word typed,2,2017-06-21 14:52:25.249675,1.259869,"y dwa"
default,key pressed,2,2017-06-21 14:52:25.481192,0.231559,"r"
default,key pressed,2,2017-06-21 14:52:25.780414,0.299194,"f"
default,sentence typed,2,2017-06-21 14:52:26.164056,13.022676,"the quick onyx goblin jumps above the lazy dwarf"
default,test finished,2,2017-06-21 14:52:26.164181,84.571481,
novel,key pressed,2,2017-06-21 14:53:31.605928,0.000015,"t"
novel,key pressed,2,2017-06-21 14:53:32.570272,0.964310,"w"
novel,key pressed,2,2017-06-21 14:53:33.449442,0.879148," "
